"dateRep","countriesAndTerritories","continentExp","owid-covid-data.total_cases","owid-covid-data.total_deaths","owid-covid-data.cardiovasc_death_rate"
"6/16/2020","Eswatini","Africa","520","4","333.436"
"6/17/2020","Eswatini","Africa","563","4","333.436"
"6/18/2020","Eswatini","Africa","586","4","333.436"
"6/19/2020","Eswatini","Africa","623","4","333.436"
"6/20/2020","Eswatini","Africa","627","5","333.436"
"6/22/2020","Eswatini","Africa","643","6","333.436"
"6/25/2020","Eswatini","Africa","706","8","333.436"
"6/27/2020","Eswatini","Africa","745","8","333.436"
"6/28/2020","Eswatini","Africa","781","11","333.436"
"6/30/2020","Eswatini","Africa","812","11","333.436"
"7/1/2020","Eswatini","Africa","840","11","333.436"
"7/2/2020","Eswatini","Africa","873","11","333.436"
"7/3/2020","Eswatini","Africa","909","13","333.436"
"7/5/2020","Eswatini","Africa","988","13","333.436"
"7/6/2020","Eswatini","Africa","1011","13","333.436"
"7/7/2020","Eswatini","Africa","1056","14","333.436"
"7/9/2020","Eswatini","Africa","1213","17","333.436"
"7/12/2020","Eswatini","Africa","1351","20","333.436"
"7/14/2020","Eswatini","Africa","1434","20","333.436"
"7/15/2020","Eswatini","Africa","1489","20","333.436"
"7/16/2020","Eswatini","Africa","1552","21","333.436"
"7/18/2020","Eswatini","Africa","1729","21","333.436"
"7/19/2020","Eswatini","Africa","1793","21","333.436"
"7/20/2020","Eswatini","Africa","1826","23","333.436"
"7/25/2020","Eswatini","Africa","2142","28","333.436"
"7/26/2020","Eswatini","Africa","2207","32","333.436"
"7/31/2020","Eswatini","Africa","2648","41","333.436"
"8/3/2020","Eswatini","Africa","2838","45","333.436"
"8/9/2020","Eswatini","Africa","3236","58","333.436"
"8/13/2020","Eswatini","Africa","3599","65","333.436"
"8/22/2020","Eswatini","Africa","4189","83","333.436"
"8/25/2020","Eswatini","Africa","4327","86","333.436"
"8/30/2020","Eswatini","Africa","4561","91","333.436"
"8/31/2020","Eswatini","Africa","4577","91","333.436"
"9/1/2020","Eswatini","Africa","4618","94","333.436"
"9/3/2020","Eswatini","Africa","4720","94","333.436"
"9/4/2020","Eswatini","Africa","4780","94","333.436"
"9/5/2020","Eswatini","Africa","4819","94","333.436"
"9/6/2020","Eswatini","Africa","4853","94","333.436"
"9/7/2020","Eswatini","Africa","4884","94","333.436"
"9/8/2020","Eswatini","Africa","4904","96","333.436"
"9/12/2020","Eswatini","Africa","5050","98","333.436"
"9/13/2020","Eswatini","Africa","5075","98","333.436"
"9/14/2020","Eswatini","Africa","5104","101","333.436"
"9/16/2020","Eswatini","Africa","5155","101","333.436"
"9/17/2020","Eswatini","Africa","5191","103","333.436"
"9/19/2020","Eswatini","Africa","5245","104","333.436"
"9/21/2020","Eswatini","Africa","5282","104","333.436"
"9/22/2020","Eswatini","Africa","5307","106","333.436"
"9/25/2020","Eswatini","Africa","5399","108","333.436"
"9/26/2020","Eswatini","Africa","5419","108","333.436"
"9/27/2020","Eswatini","Africa","5431","108","333.436"
"9/28/2020","Eswatini","Africa","5452","108","333.436"
"9/29/2020","Eswatini","Africa","5462","108","333.436"
"9/30/2020","Eswatini","Africa","5482","109","333.436"
"10/3/2020","Eswatini","Africa","5530","111","333.436"
"10/4/2020","Eswatini","Africa","5569","111","333.436"
"10/5/2020","Eswatini","Africa","5579","112","333.436"
"10/7/2020","Eswatini","Africa","5617","113","333.436"
"10/9/2020","Eswatini","Africa","5644","113","333.436"
"10/10/2020","Eswatini","Africa","5660","113","333.436"
"10/11/2020","Eswatini","Africa","5669","113","333.436"
"10/12/2020","Eswatini","Africa","5683","113","333.436"
"10/13/2020","Eswatini","Africa","5696","114","333.436"
"10/15/2020","Eswatini","Africa","5733","115","333.436"
"10/17/2020","Eswatini","Africa","5765","115","333.436"
"10/18/2020","Eswatini","Africa","5780","116","333.436"
"10/20/2020","Eswatini","Africa","5800","116","333.436"
"10/21/2020","Eswatini","Africa","5805","116","333.436"
"10/22/2020","Eswatini","Africa","5814","116","333.436"
"10/23/2020","Eswatini","Africa","5831","116","333.436"
"10/24/2020","Eswatini","Africa","5847","116","333.436"
"10/25/2020","Eswatini","Africa","5854","116","333.436"
"10/26/2020","Eswatini","Africa","5863","116","333.436"
"10/27/2020","Eswatini","Africa","5875","116","333.436"
"10/28/2020","Eswatini","Africa","5886","116","333.436"
"10/29/2020","Eswatini","Africa","5899","117","333.436"
"10/31/2020","Eswatini","Africa","5917","117","333.436"
"11/1/2020","Eswatini","Africa","5925","117","333.436"
"11/2/2020","Eswatini","Africa","5929","117","333.436"
"11/3/2020","Eswatini","Africa","5942","117","333.436"
"11/4/2020","Eswatini","Africa","5955","117","333.436"
"11/5/2020","Eswatini","Africa","5967","117","333.436"
"11/6/2020","Eswatini","Africa","5976","117","333.436"
"11/7/2020","Eswatini","Africa","5989","117","333.436"
"11/8/2020","Eswatini","Africa","6003","117","333.436"
"11/9/2020","Eswatini","Africa","6013","117","333.436"
"11/10/2020","Eswatini","Africa","6024","117","333.436"
"11/11/2020","Eswatini","Africa","6044","117","333.436"
"11/12/2020","Eswatini","Africa","6060","117","333.436"
"11/13/2020","Eswatini","Africa","6076","118","333.436"
"11/16/2020","Eswatini","Africa","6105","119","333.436"
"11/17/2020","Eswatini","Africa","6124","119","333.436"
"11/18/2020","Eswatini","Africa","6144","119","333.436"
"11/19/2020","Eswatini","Africa","6156","119","333.436"
"11/20/2020","Eswatini","Africa","6185","119","333.436"
"11/21/2020","Eswatini","Africa","6205","119","333.436"
"11/22/2020","Eswatini","Africa","6219","120","333.436"
"11/24/2020","Eswatini","Africa","6247","120","333.436"
"11/25/2020","Eswatini","Africa","6272","120","333.436"
"11/26/2020","Eswatini","Africa","6329","120","333.436"
